FINAL_FOLDER_NAME,TESTSET_NAME,TESTSET_ID,TEST_INSTANCE_UNIQUE_ID,TEST_NAME,RESPONSIBLE_TESTER,TESTINSTANCE_STATUS,RUN_ID,EXECUTION_DATE,RUN_STATUS,DEFECT_ID,AR_NUMBER,DEFECT_BY,DEFECT_STATUS,LINKED_AR_STATUS,LINKED_AR_STATUS_DETAILS,LASTRUN_FLAG,TAGS
I180,Stage_2_Create Clone of a Virtual Machine from a snapshot VM,5985,33101,Create Clone of a Virtual Machine from a snapshot VM,lwang3,Failed,462705,2019/2/25 0:00,Failed,15151,MDT-61104,chenn8,Open,,,0,C313
I41,Stage_2_Massive VM operations with heavy IO,6103,33157,Massive VM operations with heavy IO,lwang3,Passed,462772,2019/2/25 0:00,Failed,15155,MDT-61112,longp3,Open,,,0,C129_C158_C265_C485
I51,Stage_1_Auto VM Snapshots management through storage policy,6049,33175,Auto VM Snapshots management through storage policy,chenn8,Failed,462905,2019/2/25 0:00,Failed,15159,MDT-61126,lwang3,Open,,,0,C544
I164_I39_I167,stage_3_Modification and trim on large volume with dedupe_compress IO,5998,33133,Modification and trim on large volume with dedupe_compress IO,yanb,Failed,462873,2019/2/25 0:00,Failed,15160,MDT-61131,yanh3,Open,,,0,C234_C974_C1044
I41,Stage_2_Manual initiate VM migrations through vShphere,6033,33112,Manual initiate VM migrations through vShphere,chenn8,Failed,462918,2019/2/25 0:00,Failed,15162,MDT-61130,longp3,Open,,,0,C158
I41,Stage_2_Deploy Vmware VMs on HCI based Cluster,6023,33064,Deploy Vmware VMs on HCI based Cluster,chenn8,Passed,462933,2019/2/25 0:00,Failed,15164,MDT-61148,longp3,Open,,,0,C129_C133_C265_C841
I180,Stage_1_Storage vMotion between Virtual Datastores (same Appliance),5989,33113,Storage vMotion between Virtual Datastores (same Appliance),lwang3,Failed,462963,2019/2/25 0:00,Failed,15165,MDT-61157,chenn8,Open,,,0,C313
I180,Stage_1_Create Clone of a Virtual Machine and Power Cycle,9319,54668,Create Clone of a Virtual Machine and power cycle,chenn8,Failed,463208,2019/2/25 0:00,Failed,15171,MDT-61211,chenn8,Open,,,0,C313
I164_I39_I167,stage_1_trim IO on VMs with multiple type VMD,5971,33049,Trim IO on VMs with multiple type VMDK,chene10,Failed,463309,2019/2/25 0:00,Failed,15177,MDT-61250,chene10,Open,,,0,C234_C1330
I181,Stage_2_Clones from CGs and Volumes_Refresh_Restore,6201,33321,Clones from CGs and Volumes Refresh and Restore,liw27,Failed,463327,2019/2/25 0:00,Failed,15178,MDT-61251,liw27,Open,,,0,C1015_C623_C622_C628
I164_I39_I167,stage_3_Long term  trim IO with object deletion,5982,33090,Long term trim IO with volume deletion,chene10,Failed,463301,2019/2/25 0:00,Failed,15182,MDT-61256,chene10,Open,,,0,C234_C235_C900
I202,Stage_2_Create datastores and VMs on VVols export to hosts HCI,8059,45487,Create datastores and VMs on VVols export to hosts,lwang3,Failed,432981,2019/2/26 0:00,Failed,15188,MDT-60197,lwang3,New,,,1,
I202,Stage_2_Create datastores and VMs on VVols export to host group,8065,45482,Create datastores and VMs on VVols export to host group,lwang3,Failed,463586,2019/2/26 0:00,Failed,15188,MDT-60197,lwang3,New,,,1,
I202,Stage_2_Migrate the VMs on external host to appliance,8067,45480,Migrate the VMs on external host to appliance,lwang3,Failed,463588,2019/2/26 0:00,Failed,15189,MDT-61092,lwang3,New,,,1,
I51,Stage_2_Auto VM Snapshots creation base on rule associated via TMA,9503,55254,Auto VM Snapshots creation base on rule associated via TMA,lwang3,Failed,463750,2019/2/26 0:00,Failed,15189,MDT-61092,lwang3,New,,,1,C1109
I164_I39_I167,stage_3_Massive object modifications expand_shrink_during IO running,5996,33129,Massive object modifications expand_shrink_during IO running,yanb,Failed,463395,2019/2/26 0:00,Failed,15190,MDT-61266,yanh3,Open,,,0,C234_C235_C900
I41,Stage_2_Storage Container creation and space accounting,5761,31381,VVol Datastore creation and space accounting,chenn8,Failed,463592,2019/2/26 0:00,Failed,15192,MDT-61280,longp3,Open,,,0,C577
I42,Stage_2_Shutdown primary node with virtual machine running,10314,60721,Shutdown primary node with virtual machine running,longp3,Failed,463417,2019/2/26 0:00,Failed,15194,MDT-61288,longp3,Open,,,1,
I41,Stage_2_Manual initiate VM migrations through vShphere,6033,33112,Manual initiate VM migrations through vShphere,chenn8,Failed,463679,2019/2/26 0:00,Failed,15194,MDT-61288,longp3,Open,,,0,C158
I42,Stage_2_Primary Node reboot with application VM running IO,8075,45490,Primary Node reboot with application VM running IO,longp3,Failed,467504,2019/3/5 0:00,Failed,15194,MDT-61288,longp3,Open,,,0,C243
I164_I39_I167,stage_2_trim IO on VMs with multiple type VMD,5973,33053,Trim IO on VMs with multiple type VMDK,chene10,Failed,463690,2019/2/26 0:00,Failed,15198,MDT-61297,chene10,Open,,,0,C234_C1330
I41,Stage_2_DRS triggered VM migration,6035,33121,DRS triggered VM migration,chenn8,Running,463400,2019/2/26 0:00,Failed,15201,MDT-61293,longp3,Open,,,0,C178
I41,Stage_1_Create_Delete_Modify VVol Datastores,6036,33131,Create_Delete_Modify VVol Datastores,chenn8,Passed,463845,2019/2/26 0:00,Failed,15202,MDT-61313,longp3,Open,,,0,C318_C577_C179
I51,Stage_2_Create snapshots (can up to 10) per VM from vSphere,6044,33170,Create snapshots (can up to 10) per VM from vSphere,chenn8,Failed,463869,2019/2/26 0:00,Failed,15203,MDT-61318,lwang3,Open,,,0,C243
I164_I39_I167,stage_2_Volume Create_Delete Storming with dedupe_compress IO,6107,33163,Volume Create_Delete Storming with dedupe_compress IO,yanb,Passed,463927,2019/2/26 0:00,Failed,15205,MDT-61333,byan,Open,,,0,C234_C235_C900_C974_C1044
I164_I39_I167,stage_2_Glitch create object_delete object_issue IO in parallel,5974,33060,Glitch create object_issue IO_delete object in parallel,yanb,Passed,463962,2019/2/26 0:00,Failed,15206,MDT-61336,yanh3,Open,,,0,C235_C858
I42,Stage_2_Primary Node reboot with application VM running IO,8075,45490,Primary Node reboot with application VM running IO,longp3,Failed,463949,2019/2/26 0:00,Failed,15207,MDT-61332,longp3,Open,,,0,C243
I41,Stage_2_Create_Delete_Modify VVol Datastores,6037,33134,Create_Delete_Modify VVol Datastores,chenn8,Failed,463973,2019/2/26 0:00,Failed,15208,MDT-61334,longp3,Open,,,0,C318_C577_C179
I181,Stage_2_Clones from CGs and Volumes_Refresh_Restore,6201,33321,Clones from CGs and Volumes Refresh and Restore,liw27,Failed,464069,2019/2/26 0:00,Failed,15211,MDT-61349,liw27,Open,,,0,C1015_C623_C622_C628
I51,Stage_2_Massive VM operations with heavy IO,6104,33158,Massive VM operations with heavy IO,lwang3,Failed,464026,2019/2/26 0:00,Failed,15212,MDT-61346,lwang3,Open,,,0,C266
I180,Stage_1_VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),5756,33065,VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),lwang3,Passed,464099,2019/2/26 0:00,Failed,15217,MDT-61365,chenn8,Open,,,0,C313
I41,Stage_1_DRS triggered VM migration,6034,33120,DRS triggered VM migration,chenn8,Passed,464042,2019/2/26 0:00,Failed,15218,MDT-61376,longp3,Open,,,0,C178
I181,Stage_2_glitch_clone_IO.ini,10204,60157,Glitch_clone_IO,liw27,Failed,464019,2019/2/26 0:00,Failed,15221,MDT-61404,liw27,Open,,,0,
I180,Stage_2_VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),5972,33063,VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),lwang3,Passed,464251,2019/2/26 0:00,Failed,15225,MDT-61416,chenn8,Open,,,0,C313
I54,Stage_1_Async_replication_session_with_clones,6208,34530,Async replication session with clons,liw27,Running,424984,2019/1/12 0:00,Failed,13260,MDT-55582,liw27,Open,,,0,C1146_C629_C619
I37,stage_2_Drive_fault_injection_iteratively_during_large_scale_IO,8051,45376,Drive fault injection iteratively during large scale IO,yanh3,Failed,459359,2019/2/21 0:00,Failed,15090,MDT-60849,yanh3,Open,,,0,C267_C535
I41,Stage_2_Deploy Vmware VMs on HCI based Cluster,6023,33064,Deploy Vmware VMs on HCI based Cluster,chenn8,Passed,462638,2019/2/24 0:00,Failed,15130,MDT-61044,longp3,Open,,,0,C129_C133_C265_C841
I37,stage_1_Drive_fault_injection_iteratively_during_replication,8050,45374,Drive fault injection iteratively during replication,yanh3,Passed,462647,2019/2/24 0:00,Failed,15131,MDT-61047,yanh3,Open,,,0,C535
I164_I39_I167,stage_3_Modification and trim on large volume with dedupe_compress IO,5998,33133,Modification and trim on large volume with dedupe_compress IO,yanb,Failed,458798,2019/2/24 0:00,Failed,15132,MDT-61046,yanh3,Open,,,0,C234_C974_C1044
I54,Stage_2_Reprotection after Planed Failover,6207,33325,Reprotection after Planed Failover,liw27,Failed,462649,2019/2/24 0:00,Failed,15133,MDT-61050,liw27,Open,,,1,C1072
I41,Stage_1_Create_List_Delete Volums on HCI based Cluster,6020,33044,Create_List_Delete Volums on HCI based Cluster,chenn8,Failed,462652,2019/2/24 0:00,Failed,15134,MDT-61048,longp3,Open,,,0,C176_C172
I164_I39_I167,stage_2_Massive object modifications expand_shrink_during IO running,5995,33125,Massive object modifications expand_shrink_during IO running,yanb,Failed,462646,2019/2/24 0:00,Failed,15135,MDT-61052,yanh3,Open,,,0,C234_C235_C900
I41,Stage_1_Manual initiate VM migrations through vShphere,6032,33107,Manual initiate VM migrations through vShphere,chenn8,Failed,462658,2019/2/24 0:00,Failed,15136,MDT-61051,longp3,Open,,,0,C178
I164_I39_I167,stage_2_Glitch create object_delete object_issue IO in parallel,5974,33060,Glitch create object_issue IO_delete object in parallel,yanb,Passed,462675,2019/2/25 0:00,Failed,15138,MDT-61063,yanh3,Open,,,0,C235_C858
I51,Stage_1_Snapshots edit_delete_revert from vSphere,6046,33172,Snapshots edit_delete_revert from vSphere,chenn8,Passed,462662,2019/2/25 0:00,Failed,15139,MDT-61058,lwang3,Open,,,0,C266
I181,Stage_2_Clones from CGs and Volumes_Refresh_Restore,6201,33321,Clones from CGs and Volumes Refresh and Restore,liw27,Failed,423612,2019/1/12 0:00,Failed,13242,MDT-55559,liw27,Open,,,0,C1015_C623_C622_C628
I177,Stage_1_Clones from CGs and Volumes_Basic_IO,6202,33318,Clones from CGs and Volumes Basic IO,liw27,Failed,465612,2019/3/2 0:00,Failed,15382,MDT-62053,liw27,Open,,,0,C1020
I54,Stage_1_Replication and Policy Support for CG Membership Changes,5766,33360,Replication and Policy Support for CG Membership Changes,jguo,Failed,466739,2019/3/3 0:00,Failed,15404,MDT-62137,jguo,Open,,,0,C885_C1064_C1063
I41,Stage_2_Establish iSCSI connection to VMs running on external ESXi hosts and run IO,6027,33076,Establish iSCSI connection to VMs running on external ESXi hosts and run IO,chenn8,Failed,466748,2019/3/3 0:00,Failed,15405,MDT-62141,longp3,Open,,,0,C158
I164_I39_I167,stage_2_Dedupe_Compress IO VMs in different stroage containers  when pull_insert drive,5992,33110,Dedupe_Compress IO VMs in different stroage containers  when pull_insert drive,chene10,Failed,466761,2019/3/3 0:00,Failed,15406,MDT-62144,chene10,Open,,,0,C235_C234
I41,Stage_2_DRS triggered VM migration,6035,33121,DRS triggered VM migration,chenn8,Running,466742,2019/3/3 0:00,Failed,15408,MDT-62147,longp3,Open,,,0,C178
I41,Stage_1_DRS triggered VM migration,6034,33120,DRS triggered VM migration,chenn8,Passed,466756,2019/3/4 0:00,Failed,15409,MDT-62149,longp3,Open,,,0,C178
I180,Stage_1_Create Clone of a Virtual Machine and Power Cycle,9319,54668,Create Clone of a Virtual Machine and power cycle,chenn8,Failed,466781,2019/3/4 0:00,Failed,15410,MDT-62154,chenn8,Open,,,0,C313
I41,Stage_2_Massive VM operations with heavy IO,6103,33157,Massive VM operations with heavy IO,lwang3,Passed,466751,2019/3/4 0:00,Failed,15411,MDT-62155,longp3,Open,,,0,C129_C158_C265_C485
I180,Stage_2_VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),5972,33063,VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),lwang3,Passed,466784,2019/3/4 0:00,Failed,15413,MDT-62160,chenn8,Open,,,0,C313
I177,Stage_2_Clones from CGs and Volumes_Basic_IO,6203,33319,Clones from CGs and Volumes Basic IO,liw27,Running,466770,2019/3/4 0:00,Failed,15416,MDT-62166,liw27,Open,,,0,C1020
I37,stage_2_Drive_fault_injection_iteratively_during_frequent_object_creating_deleting,8048,45375,Drive fault injection iteratively during frequent object creating deleting,yanh3,Failed,466822,2019/3/4 0:00,Failed,15417,MDT-62171,yanh3,Open,,,0,C401_C1080
I54,Stage_1_Replication and Policy Support for CG Membership Changes,5766,33360,Replication and Policy Support for CG Membership Changes,jguo,Failed,466824,2019/3/4 0:00,Failed,15418,MDT-62167,jguo,Open,,,1,C885_C1064_C1063
I164_I39_I167,stage_3_Replication with small RPO and massive IO,5981,33087,Replication with small RPO and massive workload,yanb,Failed,466863,2019/3/4 0:00,Failed,15419,MDT-62177,yanh3,Open,,,1,C234_C1125
I164_I39_I167,stage_2_Multiple IO patterns different dedupe ratios and compression ratios  flush in parallel,5984,33092,Multiple IO patterns different dedupe ratios and compression ratios  flush in parallel,yanb,Failed,466856,2019/3/4 0:00,Failed,15421,MDT-62183,byan,Open,,,0,C234_C235_C858
I51,Stage_1_Auto VM Snapshots management through storage policy,6049,33175,Auto VM Snapshots management through storage policy,chenn8,Failed,466838,2019/3/4 0:00,Failed,15422,MDT-62175,lwang3,Open,,,0,C544
I54,Stage_1_Block Asynchronous Replication,5765,31385,Block Asynchronous Replication,tiand3,Failed,466896,2019/3/4 0:00,Failed,15424,MDT-62198,tiand3,Open,,,1,C619
I181,Stage_1_glitch_clone_IO.ini,7989,45444,Glitch_clone_IO,liw27,Running,466886,2019/3/4 0:00,Failed,15426,MDT-62190,liw27,Open,,,0,C1015_C623_C622_C628
I51,Stage_2_Massive VM operations with heavy IO,6104,33158,Massive VM operations with heavy IO,lwang3,Failed,466956,2019/3/4 0:00,Failed,15434,MDT-62227,lwang3,Open,,,0,C266
I41,Stage_2_Deploy Vmware VMs on HCI based Cluster,6023,33064,Deploy Vmware VMs on HCI based Cluster,chenn8,Passed,466865,2019/3/4 0:00,Failed,15436,MDT-62232,longp3,Open,,,0,C129_C133_C265_C841
I181,Stage_1_basic_local_protection_with_disk_remove.ini,7988,45437,Basic_local_protection_with_disk_remove,liw27,Passed,466890,2019/3/4 0:00,Failed,15439,MDT-62225,liw27,Open,,,0,C1015_C623_C622_C628
I164_I39_I167,stage_3_Massive object modifications expand_shrink_during IO running,5996,33129,Massive object modifications expand_shrink_during IO running,yanb,Failed,467004,2019/3/4 0:00,Failed,15440,MDT-62241,yanh3,Open,,,0,C234_C235_C900
I41,Stage_2_Create_Delete_Modify VVol Datastores,6037,33134,Create_Delete_Modify VVol Datastores,chenn8,Failed,467187,2019/3/4 0:00,Failed,15447,MDT-62304,longp3,Open,,,0,C318_C577_C179
I41,Stage_1_Deploy Vmware VMs on HCI based Cluster,5759,33062,Deploy Vmware VMs on HCI based Cluster,chenn8,Passed,467195,2019/3/4 0:00,Failed,15448,MDT-62294,longp3,Open,,,0,C129_C133_C265_C841
I58,Stage_2_Variable Operations of Block Volumes_Basic_IO,6016,33037,Variable Operations of Block Volumes_Basic_IO,tiand3,Passed,466971,2019/3/4 0:00,Failed,15451,MDT-62322,tiand3,Open,,,0,C160_C166_C857
I180,Stage_2_Storage vMotion between Virtual Datastores (same Appliance),5990,33114,Storage vMotion between Virtual Datastores (same Appliance),lwang3,Failed,467224,2019/3/4 0:00,Failed,15453,MDT-62326,chenn8,Open,,,0,C313
I181,Stage_2_glitch_clone_IO.ini,10204,60157,Glitch_clone_IO,liw27,Failed,467003,2019/3/4 0:00,Failed,15454,MDT-62327,liw27,Open,,,0,
I51,Stage_2_Snapshots edit_delete_revert from vSphere,6047,33173,Snapshots edit_delete_revert from vSphere,chenn8,Failed,467254,2019/3/4 0:00,Failed,15456,MDT-62332,lwang3,Open,,,1,C266
I41,Stage_2_Manual initiate VM migrations through vShphere,6033,33112,Manual initiate VM migrations through vShphere,chenn8,Failed,467267,2019/3/4 0:00,Failed,15457,MDT-62334,longp3,Open,,,0,C158
I164_I39_I167,stage_2_massive_operataions_with_dedupe_comression_IO,5969,33030,massive_operataions_with_dedupe_comression_IO,chene10,Failed,467201,2019/3/5 0:00,Failed,15458,MDT-62337,byan,Open,,,0,C234_C974_C1044
I177,Stage_1_Host and Host Group Management_with_AG,7993,45492,Host and Host Group Management_with_AG,tiand3,Passed,467644,2019/3/5 0:00,Failed,15467,MDT-62357,tiand3,Open,,,0,C874
I41,Stage_2_Manual initiate VM migrations through vShphere,6033,33112,Manual initiate VM migrations through vShphere,chenn8,Failed,467463,2019/3/5 0:00,Failed,15468,MDT-62346,longp3,Open,,,0,C158
I181,Stage_1_glitch_clone_IO.ini,7989,45444,Glitch_clone_IO,liw27,Running,467253,2019/3/5 0:00,Failed,15478,MDT-62360,liw27,Open,,,0,C1015_C623_C622_C628
I164_I39_I167,stage_2_Massive object modifications expand_shrink_during IO running,5995,33125,Massive object modifications expand_shrink_during IO running,yanb,Failed,467808,2019/3/5 0:00,Failed,15490,MDT-62414,yanh3,Open,,,0,C234_C235_C900
I164_I39_I167,stage_2_Glitch create object_delete object_issue IO in parallel,5974,33060,Glitch create object_issue IO_delete object in parallel,yanb,Passed,428586,2019/1/15 0:00,Failed,13468,MDT-55905,yanh3,Open,,,0,C235_C858
I180,Stage_2_Storage vMotion between Virtual Datastores (same Appliance),5990,33114,Storage vMotion between Virtual Datastores (same Appliance),lwang3,Failed,428587,2019/1/16 0:00,Failed,13469,MDT-55904,chenn8,Open,,,0,C313
I58,Stage_1_Variable Operations of Block Volumes_Basic_IO_with_AG,7996,45495,Variable Operations of Block Volumes_Basic_IO_with_AG,tiand3,Passed,428593,2019/1/16 0:00,Failed,13471,MDT-55906,tiand3,Open,,,0,C160_C166_C857
I54,Stage_1_Replication and Policy Support for CG Membership Changes,5766,33360,Replication and Policy Support for CG Membership Changes,jguo,Failed,428572,2019/1/16 0:00,Failed,13472,MDT-55894,jguo,Open,,,0,C885_C1064_C1063
I53,Stage_1_App_Group_Volume_Snapset_lifecycle,8079,45499,App_Group_Volume_Snapset_lifecycle,jguo,Passed,428692,2019/1/16 0:00,Failed,13474,MDT-55915,jguo,Open,,,0,C579
I164_I39_I167,stage_3_Modification and trim on large volume with dedupe_compress IO,5998,33133,Modification and trim on large volume with dedupe_compress IO,yanb,Failed,428693,2019/1/16 0:00,Failed,13475,MDT-55920,yanh3,Open,,,0,C234_C974_C1044
I164_I39_I167,stage_1_massive_operataions_with_dedupe_comression_IO,5968,33019,massive_operataions_with_dedupe_comression_IO,chene10,Failed,428905,2019/1/16 0:00,Failed,13478,MDT-55935,byan,Open,,,0,C234_C974_C1044
I164_I39_I167,stage_3_Glitch create object_delete object_issue IO in parallel,5975,33069,Glitch create object_issue IO_delete object in parallel,yanb,Failed,428770,2019/1/16 0:00,Failed,13480,MDT-55937,yanh3,Open,,,0,C235_C858
I53,Stage_2_DM lifecycle,6603,35399,DM lifecycle,jguo,Failed,465354,2019/2/28 0:00,Failed,15301,MDT-61708,jguo,Open,,,0,C538_C623
I41,Stage_1_DRS triggered VM migration,6034,33120,DRS triggered VM migration,chenn8,Passed,465306,2019/2/28 0:00,Failed,15303,MDT-61716,longp3,Open,,,0,C178
I51,Stage_1_Snapshots edit_delete_revert from vSphere,6046,33172,Snapshots edit_delete_revert from vSphere,chenn8,Passed,465375,2019/2/28 0:00,Failed,15304,MDT-61722,lwang3,Open,,,0,C266
I41,Stage_1_Establish iSCSI connection to VMs running on external ESXi hosts and run IO,6026,33075,Establish iSCSI connection to VMs running on external ESXi hosts and run IO,chenn8,Passed,465380,2019/2/28 0:00,Failed,15305,MDT-61724,longp3,Open,,,0,C158
I164_I39_I167,stage_3_Long term  trim IO with object deletion,5982,33090,Long term trim IO with volume deletion,chene10,Failed,465244,2019/2/28 0:00,Failed,15306,MDT-61731,chene10,Open,,,0,C234_C235_C900
I164_I39_I167,stage_3_Long term  trim IO with object deletion,5982,33090,Long term trim IO with volume deletion,chene10,Failed,465168,2019/2/28 0:00,Failed,15308,MDT-61728,chene10,Open,,,0,C234_C235_C900
I51,Stage_1_Create snapshots (can up to 10) per VM from vSphere,6043,33169,Create snapshots (can up to 10) per VM from vSphere,chenn8,Failed,465411,2019/2/28 0:00,Failed,15309,MDT-61742,lwang3,Open,,,0,C243
I41,Stage_2_Manual initiate VM migrations through vShphere,6033,33112,Manual initiate VM migrations through vShphere,chenn8,Failed,465412,2019/2/28 0:00,Failed,15310,MDT-61745,longp3,Open,,,0,C158
